Date,VIX Index,MOVE Index,MXWD Index,SBWGU Index,SPGSCI Index,.TED G Index,KOSPI2 Index,SPX Index,SX5E Index,NKY Index,UKX Index,HSI Index,MXWO000V Index,MXWOMOM Index,MXUS000V Index,MXUSMMT Index,MXUSQU Index,MXUSMVOL Index,DXY Curncy,GOLDLNPM Index,USYC2Y10 Index
1992-05-21,13.92,101.94,127.02,254.8065,186.7221,17.976402,61.18,412.6,1093.37,18691.29,2702,5865.61,739.7,217.66,522.24,,212.42,380.15,87.96,337.25,206.95
1992-05-22,13.73,100.22,126.98,254.8065,187.4017,24.472674,62.34,414.02,1103.72,18221,2715,5859.68,739.7,217.8,522.24,,212.42,380.15,87.9,337.7,210.25
1992-05-25,13.73,100.22,127.43,254.8065,187.4017,25.518167,61.13,414.02,1108.28,18555,2715,5993.11,739.7,218.35,522.24,,212.42,380.15,87.9,337.7,208.95
1992-05-26,14.92,106.82,126.93,254.8065,192.6514,19.275656,61.01,411.41,1101.76,18204.64,2704.6,6052.08,739.7,216.98,522.24,,212.42,380.15,87.65,337.85,211.05
1992-05-27,13.99,104.59,125.76,254.8065,192.2227,28.522693,62.99,412.17,1098.2,17822.56,2698.6,6082.7,739.7,216.12,522.24,,212.42,380.15,88.83,338.6,216.25
1992-05-28,13.77,104.06,126.58,254.8065,192.0632,30.664433,62.19,416.74,1099.05,17931.25,2694.2,5988.13,739.7,217.49,522.24,,212.42,380.15,88.27,336.9,215.75
1992-05-29,13.86,104.02,128.13,262.635,193.0193,29.730594,61.31,415.35,1105.18,18347.75,2707.6,6080.15,764.4,219.21,522.58,,213.26,381.48,87.22,337.5,213.45
1992-06-01,14.43,105.24,128.03,262.635,193.0365,10.800052,61.15,417.3,1103.53,18004.11,2697.6,6056,764.4,219.46,522.58,,213.26,381.48,87.1,336.85,210.55
1992-06-02,14.57,105.55,127.42,262.635,193.582,25.33546,61.02,413.5,1101.27,18125.55,2705.9,6059.39,764.4,219.02,522.58,,213.26,381.48,87.34,339,213.75
1992-06-03,14.35,104.31,127.35,262.635,195.6396,22.178678,61.36,414.59,1100.54,18188.68,2680.9,6037.37,764.4,218.34,522.58,,213.26,381.48,87.26,339.9,215.05
1992-06-04,13.66,104.02,126.89,262.635,196.0347,29.608789,61.42,413.26,1097.85,17964.07,2681.9,6035.8,764.4,217.78,522.58,,213.26,381.48,87.08,338.4,217.55
1992-06-05,14.65,100.65,126.97,262.635,195.8683,30.776087,61.61,413.48,1093.42,17790.04,2668.5,6035.8,764.4,217.95,522.58,,213.26,381.48,86.58,338.8,217.95
1992-06-08,15.19,95.83,126.53,262.635,195.6307,24.472674,61.14,413.36,1092.5,17655.06,2645.8,5978.75,764.4,216.13,522.58,,213.26,381.48,86.57,338.7,225.05
1992-06-09,15.97,91.26,126.17,262.635,195.0859,24.239214,61.04,410.06,1084.7,17845.04,2635.4,5940.19,764.4,214.53,522.58,,213.26,381.48,86.72,337.8,225.65
1992-06-10,16.62,91.09,125.44,262.635,195.5002,23.234322,61.19,407.25,1086.09,17742.87,2636.1,5917.5,764.4,212.31,522.58,,213.26,381.48,86.78,337.65,226.25
1992-06-11,16.29,89.63,125.62,262.635,194.358,20.067389,61.88,409.05,1077.6,17709.05,2614.1,5826.54,764.4,211.86,522.58,,213.26,381.48,86.01,338.25,224.95
1992-06-12,14.95,87.82,125.63,262.635,194.4549,33.689259,61.36,409.76,1078.4,17383.68,2603.7,5819.07,764.4,213.02,522.58,,213.26,381.48,85.97,339.6,226.95
1992-06-15,14.76,88.25,124.92,262.635,193.8252,28.664799,63.36,410.29,1072.76,16953.23,2593.6,5819.07,764.4,212.51,522.58,,213.26,381.48,85.72,342.7,225.15
1992-06-16,15.22,89.04,124.84,262.635,193.6251,27.385846,63.52,408.32,1077.18,16953.53,2616.3,5846.75,764.4,212.31,522.58,,213.26,381.48,85.44,342.35,225.55
1992-06-17,18.08,89.04,122.94,262.635,194.437,25.274557,63.09,402.26,1071.76,16445.8,2598.4,5846.06,764.4,209.85,522.58,,213.26,381.48,85.95,342,227.55
1992-06-18,18.2,94,122.04,262.635,194.0215,24.259515,61.61,400.96,1063.92,16045.56,2562.7,5796.1,764.4,209.1,522.58,,213.26,381.48,85.61,341.25,229.85
1992-06-19,16.31,93.07,122.97,262.635,194.6625,21.234688,62.51,403.67,1064.49,16519.87,2584.8,5787.6,764.4,210.29,522.58,,213.26,381.48,85.91,343.55,226.45
1992-06-22,16.66,90.04,121.88,262.635,194.518,27.619305,61.08,403.4,1062.09,15921.22,2550.3,5819.94,764.4,209.73,522.58,,213.26,381.48,85.58,342.5,226.45
1992-06-23,14.53,90.73,122.42,262.635,194.7921,25.284708,61.41,404.04,1063.62,16106.99,2560.6,5897.86,764.4,210.85,522.58,,213.26,381.48,85.57,343.8,224.45
1992-06-24,14.4,87.85,121.93,262.635,195.6925,28.471941,60.57,403.83,1061.28,15853.67,2532.6,5965.21,764.4,211.09,522.58,,213.26,381.48,84.9,342.3,222.05
1992-06-25,14.4,89.35,123.09,262.635,194.617,24.259515,60.24,403.12,1060.05,16143.72,2557.3,6078.69,764.4,213.05,522.58,,213.26,381.48,84.28,343.4,224.65
1992-06-26,14.67,90.38,122.58,262.635,194.2034,24.38132,60.71,403.45,1062.84,15812.73,2534.1,6113.1,764.4,213.18,522.58,,213.26,381.48,84.13,343.5,226.05
1992-06-29,13.21,91.52,123.32,262.635,193.7606,30.694884,60.85,408.94,1056.59,15741.27,2515.8,6057.9,764.4,214.96,522.58,,213.26,381.48,83.62,342,230.25
1992-06-30,13.35,91.18,123.28,269.9829,190.8873,29.426081,60.89,408.14,1056.93,15951.73,2521.2,6103.92,738.8,214.88,518.72,,207.92,383.9,83.72,343.4,228.65
1992-07-01,13.34,90.39,124.59,269.9829,191.2086,70.413495,60.75,412.88,1048.29,16325.07,2493.9,6134.75,738.8,216.66,518.72,,207.92,383.9,83.64,343.55,227.35
1992-07-02,13.88,85.15,125.5,269.9829,192.022,57.796518,60.38,411.77,1057.98,16757.63,2476.1,6073.74,738.8,216.15,518.72,,207.92,383.9,83.1,347.1,237.45
1992-07-03,13.88,85.15,125.32,269.9829,192.022,31.374962,60.38,411.77,1058.53,16717.78,2497.1,6061.85,738.8,216.32,518.72,,207.92,383.9,83.1,345.7,236.45
1992-07-06,14.87,86.4,125.31,269.9829,190.2318,34.541895,59.24,413.84,1053.35,16657.07,2469,6024.77,738.8,215.52,518.72,,207.92,383.9,83.13,346.6,245.05
1992-07-07,15.83,84.04,124.72,269.9829,188.0072,30.106159,59.14,409.16,1051.5,16459.55,2493.7,5911.92,738.8,213.94,518.72,,207.92,383.9,82.15,345.6,251.35
1992-07-08,15.53,93.2,124.62,269.9829,187.1258,15.357592,58.62,410.28,1047.16,16600.26,2472.6,5981.91,738.8,213.38,518.72,,207.92,383.9,82.32,347.5,251.85
1992-07-09,14.6,91.89,125.04,269.9829,187.2302,22.777553,57.6,414.23,1054.99,16848.66,2497.9,5925.52,738.8,214.46,518.72,,207.92,383.9,83.32,347.25,252.25
1992-07-10,13.7,92.97,125.12,269.9829,186.4855,16.524891,57.7,414.62,1057.89,16783.72,2490.8,5981.36,738.8,215.36,518.72,,207.92,383.9,82.62,348.7,257.95
1992-07-13,14.01,93.19,126.14,269.9829,186.6659,16.555343,56.35,414.87,1045.96,17201.73,2478.3,6085.85,738.8,216.71,518.72,,207.92,383.9,81.84,348.6,260.35
1992-07-14,13.5,91.7,126.3,269.9829,187.151,23.762144,58.2,417.68,1044.81,17064.63,2484,6097.19,738.8,217.3,518.72,,207.92,383.9,82.18,349.3,268.15
1992-07-15,12.52,91.43,126.45,269.9829,188.5348,19.539567,56.71,417.1,1040.35,17116.92,2486.4,6125.46,738.8,217.45,518.72,,207.92,383.9,82.07,350.9,267.55
1992-07-16,12.27,93.22,126.4,269.9829,188.933,20.615512,56.53,417.54,1045.6,16987.66,2483.4,6162.53,738.8,217.71,518.72,,207.92,383.9,81.75,353,263.75
1992-07-17,12.6,95.09,125.39,269.9829,188.3142,21.75236,56.53,415.62,1023.83,16548.07,2431.9,6128.06,738.8,216.26,518.72,,207.92,383.9,81.04,356.7,265.05
1992-07-20,12.66,98.38,123.68,269.9829,188.3994,18.64633,55.87,413.75,999.15,15884.48,2403.7,5986.49,738.8,214.16,518.72,,207.92,383.9,82.54,359.3,263.95
1992-07-21,12.6,96.8,122.32,269.9829,187.7589,17.418129,56.66,413.76,998.51,16002.41,2415.6,6010.44,738.8,213.55,518.72,,207.92,383.9,82.41,358.1,260.75
1992-07-22,13.57,96.17,121.03,269.9829,188.8001,21.630555,58.15,410.93,990.68,15541.95,2387.9,6010.44,738.8,211.84,518.72,,207.92,383.9,82.44,358.75,260.95
1992-07-23,13.33,99.72,121.6,269.9829,189.1915,28.005021,57.25,412.08,989.85,16039.94,2399.5,5917.16,738.8,211.39,518.72,,207.92,383.9,82.34,359.5,254.55
1992-07-24,13.37,102.35,120.34,269.9829,189.4139,21.75236,57.74,411.6,978.09,15497.79,2377.2,5772.76,738.8,209.85,518.72,,207.92,383.9,83.18,357.6,252.95
1992-07-27,13.9,102.11,120.2,269.9829,189.2579,17.600836,57.33,411.54,983.31,15373.34,2348,5664.39,738.8,209.22,518.72,,207.92,383.9,82.23,358.4,244.15
1992-07-28,13.05,98.54,121.45,269.9829,188.8005,24.807638,56.98,417.52,982.82,15426.64,2373.4,5782.63,738.8,212.49,518.72,,207.92,383.9,81.83,359.6,241.35
1992-07-29,13.44,101.51,122.07,269.9829,187.9848,13.195552,56.38,422.23,989.34,15095.95,2423.3,5857.29,738.8,215.22,518.72,,207.92,383.9,82.22,356.2,235.15
1992-07-30,13.5,104.04,122.46,269.9829,186.9426,18.524525,56.43,423.92,993.47,15555.6,2411.6,5829.83,738.8,214.59,518.72,,207.92,383.9,81.98,356.75,235.85
1992-07-31,13.17,104.95,123.39,276.2711,186.6917,19.661372,56.5,424.21,988.96,15910.28,2399.6,5881.13,734.1,215.28,536.96,,218.19,397.32,81.91,357.85,230.95
1992-08-03,13.83,104.9,123.35,276.2711,185.7219,19.539567,56.47,425.09,987.91,15709.45,2420.2,5910.73,734.1,216.44,536.96,,218.19,397.32,81.9,354.05,233.35
1992-08-04,13.58,103.32,123.13,276.2711,184.8022,20.55461,55.63,424.36,992.34,15692.59,2407.5,5859.78,734.1,215.67,536.96,,218.19,397.32,82.03,352.7,233.25
1992-08-05,13.82,102.8,123.09,276.2711,183.8889,21.630555,54.67,422.19,993.09,15983.64,2392.8,5841.24,734.1,214.91,536.96,,218.19,397.32,82.3,350.75,234.55
1992-08-06,14.23,103.23,122.46,276.2711,185.2525,21.661006,55.49,420.59,997.54,15926.44,2377.6,5865.27,734.1,214.17,536.96,,218.19,397.32,82.15,348.6,235.15
1992-08-07,13.94,101.37,121.73,276.2711,184.2231,23.833197,54.92,418.88,985.2,15518.27,2350.1,5850.93,734.1,212.81,536.96,,218.19,397.32,81.65,349.9,240.55
1992-08-10,14.51,104.75,120.63,276.2711,183.4999,18.565127,56.48,419.42,975.41,15066.34,2325.7,5867.94,734.1,212.43,536.96,,218.19,397.32,81.61,350.35,239.55
1992-08-11,15.09,103.86,119.81,276.2711,182.9001,24.736585,55.89,418.9,961.91,14822.56,2309.6,5886.75,734.1,211.74,536.96,,218.19,397.32,81.75,348.15,235.55
1992-08-12,14.88,101.79,119.32,276.2711,183.3589,25.81253,54.83,417.78,957.61,14773.79,2303.1,5879.19,734.1,210.83,536.96,,218.19,397.32,81.61,346.8,235.95
1992-08-13,15.34,103.12,119.49,276.2711,184.6521,31.07045,54.33,417.73,951.98,14768.17,2318,5857.11,734.1,210.79,536.96,,218.19,397.32,81.3,337.3,241.55
1992-08-14,14.66,101.28,120.25,276.2711,184.7453,31.151653,53.24,419.91,963.84,14820.25,2356.8,5822.59,734.1,211.44,536.96,,218.19,397.32,81.66,335.7,242.75
1992-08-17,14.61,104.29,120.81,276.2711,185.4897,12.150058,51.32,420.74,964.61,14929.55,2376.1,5667.85,734.1,211.22,536.96,,218.19,397.32,81.58,337.4,246.05
1992-08-18,13.84,106.29,119.85,276.2711,185.521,31.009547,51.68,421.34,956.36,14309.41,2354.7,5675.16,734.1,211.02,536.96,,218.19,397.32,81.33,336.1,246.25
1992-08-19,14.35,103.82,119.73,276.2711,184.3988,29.994505,53.38,418.18,957.62,14650.74,2363.5,5620.44,734.1,209.53,536.96,,218.19,397.32,81.19,338,245.15
1992-08-20,14.48,104.25,120.74,276.2711,184.8854,30.024956,51.98,418.26,955.68,15267.76,2359.4,5481.61,734.1,209.06,536.96,,218.19,397.32,80.92,337.25,242.75
1992-08-21,15.01,105.12,122.14,276.2711,183.7814,30.106159,50.92,414.85,968.19,16216.88,2365.7,5509.39,734.1,208.3,536.96,,218.19,397.32,80.16,336.9,245.65
1992-08-24,16.19,112.79,123.25,276.2711,187.0408,23.863648,53.71,410.72,941.72,16627.96,2311.1,5390.93,734.1,206.6,536.96,,218.19,397.32,78.94,342.3,245.75
1992-08-25,15.62,116.2,122.22,276.2711,185.1626,14.180143,54.78,411.61,935.47,16380.77,2281,5291.49,734.1,204.95,536.96,,218.19,397.32,78.87,341.4,245.75
1992-08-26,14.5,113.13,122.72,276.2711,185.0202,27.944119,56.91,413.51,933.84,16541.65,2285,5478.81,734.1,207,536.96,,218.19,397.32,79.21,338.5,239.35
1992-08-27,13.66,108.85,124.35,276.2711,184.2417,27.97457,57.53,413.53,942.65,17555,2311.6,5460.72,734.1,207.92,536.96,,218.19,397.32,79.31,339,245.05
1992-08-28,13.14,107.6,125.86,276.2711,185.2284,28.065924,57.14,414.84,943.43,17970.79,2312.6,5628.6,734.1,209.77,536.96,,218.19,397.32,79.17,340,246.15
1992-08-31,13.58,110.85,125.87,283.9992,186.3997,28.096375,62.05,414.03,951.68,18061.12,2312.6,5628.6,741.6,209.35,518.44,,214.62,390.82,78.88,340,246.95
1992-09-01,13.4,105.72,125.88,283.9992,187.1782,28.989613,61.64,416.07,945.84,17740.06,2298.4,5711.57,741.6,210.71,518.44,,214.62,390.82,78.33,341.7,244.75
1992-09-02,12.73,111.48,125.91,283.9992,188.1778,30.065558,62.23,417.98,945.24,17587.72,2313,5734.45,741.6,212.34,518.44,,214.62,390.82,78.41,340.45,244.05
1992-09-03,12.88,111.7,127.66,283.9992,187.862,31.141503,62.28,417.98,964.86,18386.49,2381.9,5722.46,741.6,213.92,518.44,,214.62,390.82,79.4,338.85,244.45
1992-09-04,12.98,101.02,127.79,283.9992,188.4392,46.834059,59.97,417.08,968.69,18555.3,2362.2,5707.51,741.6,212.98,518.44,,214.62,390.82,78.82,342.05,252.95
1992-09-07,12.98,101.02,127.58,283.9992,188.4392,27.802013,61.66,417.08,964,18440.18,2372.2,5664.41,741.6,213.03,518.44,,214.62,390.82,78.82,343,252.95
1992-09-08,13.65,107.84,126.98,283.9992,189.2271,22.533943,61.28,414.44,961.34,18282.42,2337.7,5700.59,741.6,212.28,518.44,,214.62,390.82,78.49,342.15,249.05
1992-09-09,13.36,109.16,127.21,283.9992,188.4937,22.381686,61.13,416.36,957.87,18875.55,2327.5,5726.99,741.6,211.9,518.44,,214.62,390.82,79.46,343.3,248.35
1992-09-10,12.92,108.72,127.2,283.9992,187.9566,22.412138,61.13,419.95,954.49,18908.47,2340.6,5631.55,741.6,212.22,518.44,,214.62,390.82,79.74,342.25,248.75
1992-09-11,12.47,107.55,125.65,283.9992,187.6287,21.437697,61.13,419.58,966.2,18107.69,2370.9,5537.29,741.6,211.41,518.44,,214.62,390.82,80.65,340,251.05
1992-09-14,13,109.16,126.5,283.9992,189.1208,18.250463,61.06,425.27,1005.61,18471.4,2422.1,5607.15,741.6,213.61,518.44,,214.62,390.82,82.9,346.25,253.35
1992-09-15,13.63,110.16,125.96,283.9992,188.7222,14.971876,60.31,419.77,992.17,18471.4,2370,5653.84,741.6,212.52,518.44,,214.62,390.82,83.39,345.9,253.25
1992-09-16,14.72,115.11,123.8,283.9992,188.9982,24.472674,59.76,419.92,1018.38,17944.7,2378.3,5633.13,741.6,210.74,518.44,,214.62,390.82,84.33,349,258.55
1992-09-17,14.31,113.25,124.3,283.9992,188.0636,24.492975,59.06,419.93,1005.53,18116.52,2483.9,5637.9,741.6,211.33,518.44,,214.62,390.82,83.64,348.4,256.55
1992-09-18,13.74,114.79,125.16,283.9992,186.9809,31.953537,59.18,422.93,1036.18,18166.8,2567,5689.32,741.6,213.14,518.44,,214.62,390.82,84.73,347.2,260.35
1992-09-21,13.45,110.15,124.73,283.9992,187.016,16.159476,57.63,422.14,1013.23,18066.24,2560.1,5741.53,741.6,212.32,518.44,,214.62,390.82,84.42,349.1,253.25
1992-09-22,13.88,113.92,125.22,283.9992,186.7395,34.003922,57.39,417.14,1020.47,18282.72,2586,5740.18,741.6,211.18,518.44,,214.62,390.82,84.69,349.15,255.75
1992-09-23,13.83,114.86,124.87,283.9992,187.6993,40.368239,57.94,417.44,1007.01,18282.72,2580.5,5712.64,741.6,209.83,518.44,,214.62,390.82,84.45,348.25,257.45
1992-09-24,13.44,110.79,125.69,283.9992,187.1965,43.525021,57.77,418.47,1009.94,18609.95,2621.2,5658.73,741.6,210.39,518.44,,214.62,390.82,84.07,348.25,257.35
1992-09-25,14.8,108.17,124.9,283.9992,186.9059,40.307336,57.94,414.35,1002.4,18394.76,2601,5686.16,741.6,209.97,518.44,,214.62,390.82,83.85,349.7,261.85
1992-09-28,15.19,110.82,124.59,283.9992,187.2328,42.408474,56.82,416.62,972.74,17972.61,2560,5597.2,741.6,209.51,518.44,,214.62,390.82,82.69,348,258.05
1992-09-29,14.97,112.51,124.74,283.9992,186.7513,47.493837,56.68,416.8,970.13,17748.09,2565.5,5581.92,741.6,210.2,518.44,,214.62,390.82,81,347.5,255.65
1992-09-30,14.28,115.51,124.53,286.8522,187.0465,38.997931,56.62,417.8,968.58,17399.08,2553,5505.44,733.5,210.14,522.75,,216.41,392.24,81.1,349,255.85
1992-10-01,16.31,119.41,124.07,286.8522,188.0272,48.407375,56.06,416.29,958.97,17369.91,2572.3,5528.84,733.5,209.49,522.75,,216.41,392.24,81.79,348.55,254.45
1992-10-02,17.79,115.87,122.87,286.8522,188.2141,58.029977,56.55,410.47,971.11,17324.07,2549.7,5595.44,733.5,207.16,522.75,,216.41,392.24,81.36,348,256.55
1992-10-05,20.01,126.1,121.3,286.8522,186.9911,50.660769,55.31,407.57,920.65,17101.5,2446.3,5595.44,733.5,204.22,522.75,,216.41,392.24,82.4,349.5,256.75
1992-10-06,19.95,123.36,121.1,286.8522,187.0067,41.149821,55.93,407.18,928.88,17268.1,2488.4,5553.12,733.5,203.83,522.75,,216.41,392.24,82.62,350.3,254.35
1992-10-07,21.02,123.88,121.08,286.8522,187.3396,39.170489,57.75,404.25,931.96,17111.74,2517.1,5589.03,733.5,204.12,522.75,,216.41,392.24,83.28,350.15,257.95
1992-10-08,19.26,123.71,121.15,286.8522,188.0638,47.625792,57.03,407.75,945.27,17335.51,2538.8,5555.53,733.5,204.01,522.75,,216.41,392.24,84.87,350.5,259.65
1992-10-09,20.51,123.99,120.11,286.8522,190.0783,43.535171,57.68,402.66,952.37,17059.78,2541.2,5596.71,733.5,202.92,522.75,,216.41,392.24,84.81,350.1,252.15
1992-10-12,19.49,123.99,121.16,286.8522,190.6928,48.864144,56.55,407.44,954.1,17302.01,2557.2,5725.57,733.5,204.88,522.75,,216.41,392.24,83.98,346.5,256.25
1992-10-13,17.9,126.41,122.03,286.8522,189.3636,53.117172,56.5,409.3,959.87,17490.67,2584.7,5756.1,733.5,207.03,522.75,,216.41,392.24,83.81,343.75,252.15
1992-10-14,18.42,126.1,122.13,286.8522,189.7121,44.621267,57.63,409.37,956.22,17344.03,2574.7,5806.77,733.5,207.46,522.75,,216.41,392.24,83.75,343.75,250.65
1992-10-15,17.11,125.36,122.41,286.8522,190.7819,40.39869,57.22,409.6,950.13,17628.49,2546.6,5913.64,733.5,208.23,522.75,,216.41,392.24,83.53,341.85,251.35
1992-10-16,17.01,122.78,122,286.8522,189.6154,48.904746,56.9,411.73,955.48,17369.81,2563.9,5985.33,733.5,208.6,522.75,,216.41,392.24,84.56,341.75,257.15
1992-10-19,17.31,125.17,121.65,286.8522,189.4612,46.915262,59.37,414.98,953.12,16903.81,2562.2,6089.91,733.5,209.73,522.75,,216.41,392.24,85.5,342.6,258.55
1992-10-20,16.87,132.21,121.34,286.8522,189.1537,61.613077,59.5,415.48,977.87,16987.66,2617,6088.51,733.5,210.18,522.75,,216.41,392.24,86.46,343.5,256.25
1992-10-21,16.62,133.99,121.86,286.8522,187.1966,66.789794,61.64,415.67,962.91,17141.52,2645.7,6200.85,733.5,211.6,522.75,,216.41,392.24,86.63,343.75,255.85
1992-10-22,15.84,137.25,122.15,286.8522,185.7656,53.086721,62.7,414.9,975.9,17013.04,2658.1,6329.12,733.5,212.78,522.75,,216.41,392.24,85.93,342.65,251.15
1992-10-23,16.46,138.62,121.86,286.8522,184.8639,58.456295,62.79,414.1,988.52,17117.65,2669.7,6262.54,733.5,212.34,522.75,,216.41,392.24,86.8,342.5,248.85
1992-10-26,16.32,138.12,121.64,286.8522,185.3515,65.866105,63.9,418.16,991.92,17011.33,2661.6,6062.47,733.5,211.95,522.75,,216.41,392.24,87.25,341.45,250.05
1992-10-27,16.24,138.17,121.85,286.8522,184.5713,62.587518,64.07,418.49,988.47,17185.26,2669.8,6218.01,733.5,213.06,522.75,,216.41,392.24,87.01,338.25,249.55
1992-10-28,15.95,128.49,121.88,286.8522,184.0636,57.309297,64.32,420.13,983.96,17068.41,2650.4,6126.98,733.5,212.79,522.75,,216.41,392.24,87.66,338.2,244.55
1992-10-29,15.47,124.48,121.42,286.8522,182.1496,62.63827,66.64,420.86,978.65,16937.71,2642.3,6117.5,733.5,212.48,522.75,,216.41,392.24,87.33,339.5,237.05
1992-10-30,16.15,127.74,121.22,279.0588,182.4082,56.365308,67.31,418.68,980.05,16767.4,2658.3,6190.69,708.1,212.72,518.37,,219.56,392.94,87.63,339.25,240.65
1992-11-02,16.67,134.41,121.33,279.0588,183.9565,56.436361,68.67,422.75,979.79,16853.36,2687.8,6231.17,708.1,213.71,518.37,,219.56,392.94,88.84,339.5,243.85
1992-11-03,17.33,129.14,121.71,279.0588,183.4076,54.223568,66.72,419.92,987.1,16853.36,2705.6,6197.44,708.1,213.97,518.37,,219.56,392.94,88.55,338.6,243.55
1992-11-04,16.28,126.13,121.58,279.0588,181.3506,50.000992,68.2,417.11,987.65,17065.2,2691.7,6325.37,708.1,214.03,518.37,,219.56,392.94,88.64,337.8,245.35
1992-11-05,15.38,122.68,121.14,279.0588,182.3027,50.031443,69.47,418.34,983.46,17031.59,2711.1,6347.77,708.1,214.04,518.37,,219.56,392.94,89.21,338.05,248.55
1992-11-06,14.69,114.24,120.68,279.0588,180.4861,44.885178,71.04,417.58,978.72,16869.81,2702.7,6315.01,708.1,213.67,518.37,,219.56,392.94,89.92,337.1,249.15
1992-11-09,14.23,113.62,119.93,279.0588,181.9234,55.512672,75.92,418.59,988.19,16417.05,2695.4,6267.91,708.1,213.48,518.37,,219.56,392.94,90.19,334.5,243.15
1992-11-10,14.37,112.26,119.83,279.0588,180.9467,62.760075,74.88,418.62,999.19,16437.11,2714.6,6273.08,708.1,213.6,518.37,,219.56,392.94,89.8,330.35,240.35
1992-11-11,13.99,112.26,120.28,279.0588,181.3536,57.461554,72.98,422.2,999.69,16318.15,2696.8,6422.03,708.1,215.7,518.37,,219.56,392.94,89.62,331.15,240.05
1992-11-12,14.37,113.89,120.6,279.0588,180.9435,63.83602,70.5,422.87,1003.02,16376.93,2726.4,6447.11,708.1,215.64,518.37,,219.56,392.94,89.44,333.1,235.05
1992-11-13,14.61,111.43,120.64,279.0588,180.5668,55.482221,72.21,422.43,1008.47,16330.79,2697.5,6366.56,708.1,215.17,518.37,,219.56,392.94,88.97,334.4,223.85
1992-11-16,14.86,112.02,119.41,279.0588,182.5145,68.271756,68.04,420.68,1004.94,16162.99,2679.6,6294.83,708.1,212.75,518.37,,219.56,392.94,90.04,335.4,221.75
1992-11-17,15.01,108.62,118.77,279.0588,181.7636,78.696242,69.7,419.27,1007.38,15993.48,2679.2,6088.52,708.1,210.82,518.37,,219.56,392.94,90,334.3,222.65
1992-11-18,14.55,110.72,120.48,279.0588,180.9256,74.473665,68.36,422.85,1010.77,16778.84,2704,5848.33,708.1,210.81,518.37,,219.56,392.94,89.86,335.1,224.25
1992-11-19,14.33,110.03,121.09,279.0588,182.5362,65.02362,69.52,423.61,1006.1,16871.31,2706.2,5855.41,708.1,211.72,518.37,,219.56,392.94,89.56,334.25,222.25
1992-11-20,13.67,105.94,121.31,279.0588,182.5532,63.023986,69.69,426.65,993.55,17033.6,2732.4,5878.18,708.1,212.75,518.37,,219.56,392.94,91.12,336.1,222.45
1992-11-23,13.4,106.62,120.75,279.0588,181.4923,59.917956,73.51,425.12,994.66,17033.6,2722.9,5894.97,708.1,211.47,518.37,,219.56,392.94,90.87,334.05,223.35
1992-11-24,12.66,105.56,121.1,279.0588,181.4834,66.079264,72.04,427.59,997.83,17096.09,2727.1,5972.52,708.1,213.11,518.37,,219.56,392.94,90.68,334.3,216.05
1992-11-25,12.5,107.76,121.98,279.0588,181.9785,57.705164,71.87,429.19,998.69,17302.01,2709.6,5918.54,708.1,213.81,518.37,,219.56,392.94,90.41,334.35,213.25
1992-11-26,12.5,107.76,122.22,279.0588,181.9785,65.094673,72.88,429.19,999.34,17479.04,2741.8,5913.18,708.1,214.04,518.37,,219.56,392.94,90.75,334.7,212.75
1992-11-27,12.58,102.12,122.3,279.0588,181.719,63.095039,71.7,430.16,1009.72,17470.61,2760.1,5986.67,708.1,214.88,518.37,,219.56,392.94,91.11,334.05,213.15
1992-11-30,13.01,104.49,122.98,274.6311,180.0958,67.378518,73.09,431.35,1012.37,17683.65,2778.8,5810.63,714.1,214.98,529.09,,227.02,401.39,90.83,334.2,214.55
1992-12-01,12.8,104.02,122.59,274.6311,178.2443,58.821711,72.69,430.78,1010.7,17313.04,2792,5501.71,714.1,214.41,529.09,,227.02,401.39,90.11,334.65,209.75
1992-12-02,12.56,103.83,122.81,274.6311,177.6281,55.644628,71.51,429.89,1005.95,17393.68,2764.1,5411.65,714.1,214.24,529.09,,227.02,401.39,90.03,335.65,213.15
1992-12-03,12.03,101.94,122.7,274.6311,176.0179,52.477695,70.23,429.91,1005.95,17260.08,2771,4978.21,714.1,213.67,529.09,,227.02,401.39,90.15,335.25,212.15
1992-12-04,11.81,92.49,122.78,274.6311,175.4189,49.361515,69.69,432.06,1004.67,17295.69,2759.4,5268.1,714.1,214.96,529.09,,227.02,401.39,90.56,335.6,211.95
1992-12-07,12,92.64,123.43,274.6311,177.3533,44.093444,67.49,435.31,1010.94,17207.12,2754.5,5191.75,714.1,216.16,529.09,,227.02,401.39,88.97,334.6,215.85
1992-12-08,11.73,90.36,124.29,274.6311,175.937,36.521228,68.65,436.99,1001.4,17281.85,2769.8,5202.36,714.1,217.56,529.09,,227.02,401.39,89.13,335.25,216.95
1992-12-09,12.58,98.15,123.88,274.6311,176.3099,32.298651,68.11,435.65,1003.7,17406.22,2750.7,5339.25,714.1,216.7,529.09,,227.02,401.39,89.89,333.5,213.95
1992-12-10,12.75,97.82,123.94,274.6311,178.5028,34.42009,70.53,434.64,993.97,17501.3,2726.5,5273.79,714.1,215.91,529.09,,227.02,401.39,90.15,333.7,209.25
1992-12-11,12.34,94.62,123.44,274.6311,178.4467,30.329469,70.99,433.73,989.86,17441.02,2716.2,5253.18,714.1,215.21,529.09,,227.02,401.39,90.13,335.1,204.15
